order_id,order_date,order_timestamp,customer_id,channel,store_id,order_status,payment_method,promo_code,item_count,total_units,gross_subtotal,discount_amount,net_subtotal,shipping_fee,tax_amount,total_amount,currency,ship_city,ship_state,ship_postal_code,delivery_date
ORD-000138,2024-08-05,2024-08-05 16:38:03,C02242,In-Store,ST-004,Completed,Cash,,2,3,159.97,0.0,159.97,0.0,13.2,173.17,USD,N/A,N/A,N/A,2024-08-05
ORD-000139,2024-08-05,2024-08-05 13:06:53,C02574,Online,ST-999,Completed,Gift Card,,1,1,30.99,0.0,30.99,9.99,2.56,43.54,USD,Portland,OR,97205,2024-08-07
ORD-000140,2024-08-05,2024-08-05 17:47:30,C02428,In-Store,ST-007,Completed,Credit Card,,2,4,602.96,30.15,572.81,0.0,47.26,620.07,USD,N/A,N/A,N/A,2024-08-05
ORD-000141,2024-08-05,2024-08-05 14:23:32,C02124,In-Store,ST-004,Completed,Debit Card,,2,3,456.97,64.05,392.92,0.0,32.42,425.34,USD,N/A,N/A,N/A,2024-08-05
ORD-000142,2024-08-05,2024-08-05 14:37:06,C00099,Online,ST-999,Completed,Credit Card,,1,1,14.99,0.45,14.54,4.99,1.2,20.73,USD,Minneapolis,MN,55401,2024-08-07
ORD-000143,2024-08-05,2024-08-05 20:23:25,C01606,Online,ST-999,Completed,Credit Card,,1,2,11.98,2.16,9.82,6.99,0.81,17.62,USD,Los Angeles,CA,90012,2024-08-09
ORD-000144,2024-08-05,2024-08-05 15:09:18,C00339,Online,ST-999,Cancelled,Apple Pay,,5,6,657.94,30.09,627.85,0.0,51.8,679.65,USD,Miami,FL,33130,
ORD-000145,2024-08-05,2024-08-05 15:31:17,C00109,In-Store,ST-011,Completed,Credit Card,,2,2,276.98,8.31,268.67,0.0,22.17,290.84,USD,N/A,N/A,N/A,2024-08-05
ORD-000146,2024-08-05,2024-08-05 19:34:10,C01018,In-Store,ST-004,Completed,Cash,,3,8,215.92,35.27,180.65,0.0,14.9,195.55,USD,N/A,N/A,N/A,2024-08-05
ORD-000147,2024-08-05,2024-08-05 10:38:26,C01790,In-Store,ST-010,Completed,Debit Card,,2,3,58.97,14.12,44.85,0.0,3.7,48.55,USD,N/A,N/A,N/A,2024-08-05
ORD-000148,2024-08-05,2024-08-05 10:10:22,C00071,In-Store,ST-011,Completed,Gift Card,,1,2,41.98,0.0,41.98,0.0,3.46,45.44,USD,N/A,N/A,N/A,2024-08-05
ORD-000149,2024-08-05,2024-08-05 13:03:33,C01224,Online,ST-999,Completed,Credit Card,,1,1,110.99,19.98,91.01,0.0,7.51,98.52,USD,New York,NY,10007,2024-08-09
ORD-000150,2024-08-05,2024-08-05 21:41:11,C02944,Online,ST-999,Completed,Credit Card,,1,1,17.99,1.44,16.55,6.99,1.37,24.91,USD,Phoenix,AZ,85004,2024-08-06
ORD-000151,2024-08-05,2024-08-05 09:29:03,C02020,Online,ST-999,Completed,PayPal,,3,5,164.67,4.94,159.73,0.0,13.18,172.91,USD,Denver,CO,80202,2024-08-08
ORD-000152,2024-08-05,2024-08-05 11:28:26,C00470,Online,ST-999,Completed,Credit Card,,2,2,167.98,5.04,162.94,0.0,13.44,176.38,USD,Phoenix,AZ,85004,2024-08-09
ORD-000153,2024-08-05,2024-08-05 16:53:55,C00931,Online,ST-999,Completed,Debit Card,,4,9,181.91,37.69,144.22,0.0,11.9,156.12,USD,Portland,OR,97205,2024-08-08
ORD-000154,2024-08-05,2024-08-05 16:07:47,C00611,In-Store,ST-009,Completed,Apple Pay,,1,1,234.99,7.05,227.94,0.0,18.81,246.75,USD,N/A,N/A,N/A,2024-08-05
ORD-000155,2024-08-05,2024-08-05 17:56:30,C02169,Online,ST-999,Completed,Debit Card,,4,8,858.92,56.14,802.78,0.0,66.23,869.01,USD,New York,NY,10007,2024-08-06
ORD-000156,2024-08-05,2024-08-05 09:25:52,C00771,Online,ST-999,Completed,PayPal,,1,1,56.99,0.0,56.99,6.99,4.7,68.68,USD,Minneapolis,MN,55401,2024-08-06
ORD-000157,2024-08-06,2024-08-06 15:31:46,C00118,Online,ST-999,Completed,Apple Pay,,4,12,824.88,81.14,743.74,0.0,61.36,805.1,USD,Philadelphia,PA,19106,2024-08-09
ORD-000158,2024-08-06,2024-08-06 09:44:27,C01935,In-Store,ST-003,Completed,Credit Card,,2,2,104.98,1.05,103.93,0.0,8.57,112.5,USD,N/A,N/A,N/A,2024-08-06
ORD-000159,2024-08-06,2024-08-06 16:52:24,C02506,Online,ST-999,Completed,Credit Card,,4,10,310.62,11.42,299.2,0.0,24.68,323.88,USD,Denver,CO,80202,2024-08-13
ORD-000160,2024-08-06,2024-08-06 09:26:02,C00141,Online,ST-999,Completed,Credit Card,,1,4,87.96,7.04,80.92,0.0,6.68,87.6,USD,Seattle,WA,98101,2024-08-08
ORD-000161,2024-08-06,2024-08-06 17:12:50,C02059,Online,ST-999,Completed,Apple Pay,,2,2,258.98,7.77,251.21,0.0,20.72,271.93,USD,San Jose,CA,95113,2024-08-08
ORD-000162,2024-08-06,2024-08-06 15:41:25,C01775,In-Store,ST-001,Completed,Credit Card,,1,3,65.97,3.3,62.67,0.0,5.17,67.84,USD,N/A,N/A,N/A,2024-08-06
ORD-000163,2024-08-06,2024-08-06 13:11:55,C02311,In-Store,ST-003,Completed,Debit Card,,3,7,770.93,0.0,770.93,0.0,63.6,834.53,USD,N/A,N/A,N/A,2024-08-06
ORD-000164,2024-08-06,2024-08-06 10:10:24,C00324,In-Store,ST-004,Completed,Credit Card,,4,7,1535.93,59.85,1476.08,0.0,121.78,1597.86,USD,N/A,N/A,N/A,2024-08-06
ORD-000165,2024-08-06,2024-08-06 13:19:16,C02253,Online,ST-999,Completed,PayPal,,2,3,589.97,6.4,583.57,0.0,48.14,631.71,USD,Boston,MA,02108,2024-08-08
ORD-000166,2024-08-06,2024-08-06 15:16:34,C02787,Online,ST-999,Completed,Credit Card,,2,6,215.94,0.0,215.94,0.0,17.82,233.76,USD,Portland,OR,97205,2024-08-11
ORD-000167,2024-08-06,2024-08-06 17:51:32,C02481,Online,ST-999,Completed,PayPal,,3,6,489.94,0.0,489.94,0.0,40.42,530.36,USD,Dallas,TX,75201,2024-08-08
ORD-000168,2024-08-06,2024-08-06 12:48:49,C02358,In-Store,ST-002,Completed,PayPal,,3,4,174.96,8.75,166.21,0.0,13.71,179.92,USD,N/A,N/A,N/A,2024-08-06
ORD-000169,2024-08-06,2024-08-06 20:02:38,C01790,In-Store,ST-001,Completed,Debit Card,,1,1,318.99,57.42,261.57,0.0,21.58,283.15,USD,N/A,N/A,N/A,2024-08-06
ORD-000170,2024-08-06,2024-08-06 12:02:42,C00234,Online,ST-999,Completed,Credit Card,,6,10,475.9,17.43,458.47,0.0,37.82,496.29,USD,Atlanta,GA,30303,2024-08-07
ORD-000171,2024-08-06,2024-08-06 01:57:54,C00099,Online,ST-999,Completed,Debit Card,,6,9,998.91,38.22,960.69,0.0,79.26,1039.95,USD,Minneapolis,MN,55401,2024-08-13
ORD-000172,2024-08-06,2024-08-06 18:43:46,C00204,Online,ST-999,Completed,PayPal,,1,1,593.99,0.0,593.99,0.0,49.0,642.99,USD,Dallas,TX,75201,2024-08-08
ORD-000173,2024-08-06,2024-08-06 08:43:17,C01060,Online,ST-999,Completed,Credit Card,,2,4,256.96,0.0,256.96,0.0,21.2,278.16,USD,New York,NY,10007,2024-08-09
ORD-000174,2024-08-06,2024-08-06 18:35:47,C00055,Online,ST-999,Completed,Debit Card,,3,7,172.73,12.33,160.4,0.0,13.23,173.63,USD,Philadelphia,PA,19106,2024-08-08
ORD-000175,2024-08-06,2024-08-06 13:40:54,C01754,Online,ST-999,Completed,PayPal,,4,10,370.62,18.54,352.08,0.0,29.05,381.13,USD,Phoenix,AZ,85004,2024-08-07
ORD-000176,2024-08-06,2024-08-06 14:38:54,C01373,In-Store,ST-001,Completed,Credit Card,,3,4,659.96,0.0,659.96,0.0,54.45,714.41,USD,N/A,N/A,N/A,2024-08-06
ORD-000177,2024-08-06,2024-08-06 14:04:00,C02590,Online,ST-999,Completed,Apple Pay,,3,4,289.96,6.4,283.56,0.0,23.39,306.95,USD,Seattle,WA,98101,2024-08-09
ORD-000178,2024-08-06,2024-08-06 16:45:39,C00089,Online,ST-999,Completed,PayPal,,2,3,218.97,0.0,218.97,0.0,18.07,237.04,USD,Los Angeles,CA,90012,2024-08-10
ORD-000179,2024-08-06,2024-08-06 20:26:51,C00015,Online,ST-999,Completed,PayPal,,3,3,264.97,0.0,264.97,0.0,21.86,286.83,USD,Minneapolis,MN,55401,2024-08-08
ORD-000180,2024-08-06,2024-08-06 15:33:48,C02761,In-Store,ST-003,Completed,Credit Card,,1,1,82.99,4.15,78.84,0.0,6.5,85.34,USD,N/A,N/A,N/A,2024-08-06
ORD-000181,2024-08-06,2024-08-06 13:17:32,C01260,Online,ST-999,Completed,Credit Card,,1,1,110.99,3.33,107.66,0.0,8.88,116.54,USD,Seattle,WA,98101,2024-08-09
ORD-000182,2024-08-06,2024-08-06 16:05:05,C00836,In-Store,ST-009,Completed,Credit Card,,1,1,67.99,0.0,67.99,0.0,5.61,73.6,USD,N/A,N/A,N/A,2024-08-06
ORD-000183,2024-08-06,2024-08-06 12:02:58,C01155,Online,ST-999,Completed,Credit Card,,2,2,205.98,21.23,184.75,0.0,15.24,199.99,USD,San Jose,CA,95113,2024-08-08
ORD-000184,2024-08-07,2024-08-07 02:53:14,C01825,Online,ST-999,Completed,Credit Card,,3,4,472.96,0.0,472.96,0.0,39.02,511.98,USD,Phoenix,AZ,85004,2024-08-14
ORD-000185,2024-08-07,2024-08-07 13:55:31,C00495,Online,ST-999,Completed,Credit Card,,2,2,246.98,7.41,239.57,0.0,19.76,259.33,USD,New York,NY,10007,2024-08-09
ORD-000186,2024-08-07,2024-08-07 08:35:46,C00682,Online,ST-999,Completed,Credit Card,,1,1,192.99,15.44,177.55,0.0,14.65,192.2,USD,Columbus,OH,43215,2024-08-12
ORD-000187,2024-08-07,2024-08-07 17:50:49,C00709,In-Store,ST-009,Completed,Credit Card,,2,4,403.96,49.3,354.66,0.0,29.26,383.92,USD,N/A,N/A,N/A,2024-08-07
ORD-000188,2024-08-07,2024-08-07 08:40:20,C01467,In-Store,ST-001,Completed,Credit Card,,1,1,16.99,1.7,15.29,0.0,1.26,16.55,USD,N/A,N/A,N/A,2024-08-07
ORD-000189,2024-08-07,2024-08-07 13:38:48,C00026,Online,ST-999,Completed,Debit Card,,1,1,14.99,0.0,14.99,6.99,1.24,23.22,USD,Chicago,IL,60601,2024-08-11
ORD-000190,2024-08-07,2024-08-07 17:46:22,C01134,In-Store,ST-001,Completed,Debit Card,,2,2,290.98,1.7,289.28,0.0,23.87,313.15,USD,N/A,N/A,N/A,2024-08-07
ORD-000191,2024-08-07,2024-08-07 18:29:40,C02488,Online,ST-999,Completed,Apple Pay,,1,1,5.99,0.3,5.69,9.99,0.47,16.15,USD,Portland,OR,97205,2024-08-12
ORD-000192,2024-08-07,2024-08-07 15:25:24,C02625,Online,ST-999,Completed,Credit Card,,1,2,67.98,0.0,67.98,9.99,5.61,83.58,USD,New York,NY,10007,2024-08-09
ORD-000193,2024-08-07,2024-08-07 18:21:31,C01776,Online,ST-999,Completed,Apple Pay,,1,1,99.99,0.0,99.99,0.0,8.25,108.24,USD,Portland,OR,97205,2024-08-12
ORD-000194,2024-08-07,2024-08-07 22:00:25,C01553,Online,ST-999,Completed,Apple Pay,,2,2,145.98,0.0,145.98,0.0,12.04,158.02,USD,Seattle,WA,98101,2024-08-09
ORD-000195,2024-08-07,2024-08-07 09:53:03,C00638,In-Store,ST-003,Completed,Credit Card,,1,2,201.98,0.0,201.98,0.0,16.66,218.64,USD,N/A,N/A,N/A,2024-08-07
ORD-000196,2024-08-07,2024-08-07 13:36:43,C01155,Online,ST-999,Completed,Apple Pay,,1,1,101.99,8.16,93.83,0.0,7.74,101.57,USD,San Jose,CA,95113,2024-08-09
ORD-000197,2024-08-07,2024-08-07 22:23:53,C00717,In-Store,ST-003,Completed,Debit Card,,2,2,424.98,34.0,390.98,0.0,32.26,423.24,USD,N/A,N/A,N/A,2024-08-07
ORD-000198,2024-08-07,2024-08-07 10:25:51,C02300,Online,ST-999,Completed,Credit Card,,3,6,1401.94,230.96,1170.98,0.0,96.61,1267.59,USD,Columbus,OH,43215,2024-08-09
ORD-000199,2024-08-07,2024-08-07 09:51:07,C00935,Online,ST-999,Completed,Apple Pay,,1,1,72.99,14.6,58.39,4.99,4.82,68.2,USD,Austin,TX,78701,2024-08-10
ORD-000200,2024-08-07,2024-08-07 19:42:09,C02949,Online,ST-999,Completed,Credit Card,,3,6,298.94,0.0,298.94,0.0,24.66,323.6,USD,Los Angeles,CA,90012,2024-08-10
ORD-000201,2024-08-07,2024-08-07 09:21:40,C01932,In-Store,ST-004,Cancelled,Credit Card,,2,2,46.98,1.1,45.88,0.0,3.79,49.67,USD,N/A,N/A,N/A,
ORD-000202,2024-08-07,2024-08-07 00:37:41,C01122,In-Store,ST-002,Completed,Cash,,6,12,922.88,18.25,904.63,0.0,74.63,979.26,USD,N/A,N/A,N/A,2024-08-07
ORD-000203,2024-08-07,2024-08-07 18:21:47,C02456,Online,ST-999,Completed,Debit Card,,4,5,312.95,9.39,303.56,0.0,25.04,328.6,USD,Phoenix,AZ,85004,2024-08-08
ORD-000204,2024-08-07,2024-08-07 12:24:41,C01735,In-Store,ST-002,Completed,Debit Card,,3,5,324.95,18.7,306.25,0.0,25.27,331.52,USD,N/A,N/A,N/A,2024-08-07
ORD-000205,2024-08-07,2024-08-07 17:57:51,C02761,In-Store,ST-003,Completed,Credit Card,,2,5,463.95,23.2,440.75,0.0,36.36,477.11,USD,N/A,N/A,N/A,2024-08-07
ORD-000206,2024-08-08,2024-08-08 10:47:43,C00171,In-Store,ST-003,Completed,Credit Card,,4,7,698.93,45.12,653.81,0.0,53.94,707.75,USD,N/A,N/A,N/A,2024-08-08
ORD-000207,2024-08-08,2024-08-08 17:42:55,C00480,In-Store,ST-010,Completed,Credit Card,,2,3,229.97,11.5,218.47,0.0,18.02,236.49,USD,N/A,N/A,N/A,2024-08-08
ORD-000208,2024-08-08,2024-08-08 17:45:34,C00689,Online,ST-999,Completed,Debit Card,,1,2,313.98,9.42,304.56,0.0,25.13,329.69,USD,San Jose,CA,95113,2024-08-10
ORD-000209,2024-08-08,2024-08-08 18:30:35,C02095,Online,ST-999,Completed,Credit Card,,1,2,113.98,5.7,108.28,0.0,8.93,117.21,USD,Dallas,TX,75201,2024-08-10
ORD-000210,2024-08-08,2024-08-08 09:40:06,C00771,In-Store,ST-012,Cancelled,Credit Card,,2,2,117.98,0.0,117.98,0.0,9.73,127.71,USD,N/A,N/A,N/A,
ORD-000211,2024-08-08,2024-08-08 08:44:20,C00338,Online,ST-999,Completed,Gift Card,,2,4,469.96,14.1,455.86,0.0,37.61,493.47,USD,Phoenix,AZ,85004,2024-08-15
ORD-000212,2024-08-08,2024-08-08 01:09:51,C01515,Online,ST-999,Completed,Debit Card,,2,4,175.96,5.28,170.68,0.0,14.08,184.76,USD,Miami,FL,33130,2024-08-11
ORD-000213,2024-08-08,2024-08-08 07:08:49,C02996,Online,ST-999,Completed,Credit Card,,2,2,84.98,1.7,83.28,0.0,6.87,90.15,USD,Columbus,OH,43215,2024-08-11
ORD-000214,2024-08-08,2024-08-08 08:15:38,C00067,Online,ST-999,Completed,Credit Card,,5,9,1258.91,54.27,1204.64,0.0,99.38,1304.02,USD,Miami,FL,33130,2024-08-09
ORD-000215,2024-08-08,2024-08-08 20:58:46,C02811,Online,ST-999,Completed,Credit Card,,1,3,398.97,11.97,387.0,0.0,31.93,418.93,USD,Chicago,IL,60601,2024-08-11
ORD-000216,2024-08-08,2024-08-08 07:06:41,C00370,In-Store,ST-012,Cancelled,Credit Card,,5,8,1113.92,0.0,1113.92,0.0,91.9,1205.82,USD,N/A,N/A,N/A,
ORD-000217,2024-08-08,2024-08-08 12:12:59,C02686,Online,ST-999,Completed,Credit Card,,3,4,154.96,0.0,154.96,0.0,12.78,167.74,USD,Miami,FL,33130,2024-08-10
ORD-000218,2024-08-08,2024-08-08 16:02:20,C01168,Online,ST-999,Completed,Credit Card,,1,1,8.99,0.0,8.99,6.99,0.74,16.72,USD,Los Angeles,CA,90012,2024-08-12
ORD-000219,2024-08-08,2024-08-08 13:55:05,C01881,In-Store,ST-003,Completed,Credit Card,,2,2,170.98,0.0,170.98,0.0,14.11,185.09,USD,N/A,N/A,N/A,2024-08-08
ORD-000220,2024-08-08,2024-08-08 08:07:42,C00715,In-Store,ST-003,Completed,Debit Card,,1,1,117.99,5.9,112.09,0.0,9.25,121.34,USD,N/A,N/A,N/A,2024-08-08
ORD-000221,2024-08-08,2024-08-08 12:35:58,C02238,Online,ST-999,Completed,Debit Card,,1,1,55.99,8.4,47.59,6.99,3.93,58.51,USD,Minneapolis,MN,55401,2024-08-10
ORD-000222,2024-08-08,2024-08-08 19:39:42,C01175,Online,ST-999,Completed,Credit Card,,1,2,383.98,30.72,353.26,0.0,29.14,382.4,USD,Miami,FL,33130,2024-08-12
ORD-000223,2024-08-08,2024-08-08 05:22:57,C02408,Online,ST-999,Completed,Credit Card,,3,5,494.95,14.85,480.1,0.0,39.61,519.71,USD,Phoenix,AZ,85004,2024-08-13
ORD-000224,2024-08-08,2024-08-08 14:22:07,C00351,Online,ST-999,Completed,Apple Pay,,1,1,35.99,1.08,34.91,4.99,2.88,42.78,USD,Minneapolis,MN,55401,2024-08-11
ORD-000225,2024-08-08,2024-08-08 09:24:43,C01204,Online,ST-999,Completed,Credit Card,,1,1,125.99,6.3,119.69,0.0,9.87,129.56,USD,Dallas,TX,75201,2024-08-11
ORD-000226,2024-08-08,2024-08-08 02:29:02,C02135,In-Store,ST-005,Completed,Debit Card,,1,1,70.99,2.13,68.86,0.0,5.68,74.54,USD,N/A,N/A,N/A,2024-08-08
ORD-000227,2024-08-08,2024-08-08 16:36:46,C00758,Online,ST-999,Cancelled,Debit Card,,4,12,555.48,25.13,530.35,0.0,43.75,574.1,USD,Dallas,TX,75201,
ORD-000228,2024-08-08,2024-08-08 14:18:39,C02629,In-Store,ST-012,Completed,Credit Card,,1,3,161.97,0.0,161.97,0.0,13.36,175.33,USD,N/A,N/A,N/A,2024-08-08
ORD-000229,2024-08-09,2024-08-09 12:47:12,C02021,Online,ST-999,Completed,Credit Card,,1,1,16.99,3.91,13.08,9.99,1.08,24.15,USD,Miami,FL,33130,2024-08-12
ORD-000230,2024-08-09,2024-08-09 16:12:55,C01418,In-Store,ST-006,Completed,Debit Card,,2,2,88.98,0.0,88.98,0.0,7.34,96.32,USD,N/A,N/A,N/A,2024-08-09
ORD-000231,2024-08-09,2024-08-09 21:38:25,C02341,Online,ST-999,Completed,Credit Card,,1,2,33.98,2.72,31.26,9.99,2.58,43.83,USD,Phoenix,AZ,85004,2024-08-11
ORD-000232,2024-08-09,2024-08-09 05:07:31,C01433,In-Store,ST-009,Completed,Debit Card,,1,1,27.99,1.4,26.59,0.0,2.19,28.78,USD,N/A,N/A,N/A,2024-08-09
ORD-000233,2024-08-09,2024-08-09 19:19:54,C01770,Online,ST-999,Completed,PayPal,,6,10,979.9,78.4,901.5,0.0,74.37,975.87,USD,Chicago,IL,60601,2024-08-12
ORD-000234,2024-08-09,2024-08-09 19:06:01,C00424,Online,ST-999,Completed,Credit Card,,3,4,726.96,4.1,722.86,0.0,59.64,782.5,USD,Phoenix,AZ,85004,2024-08-13
ORD-000235,2024-08-09,2024-08-09 14:01:16,C00827,In-Store,ST-001,Completed,Cash,,3,4,295.96,7.45,288.51,0.0,23.8,312.31,USD,N/A,N/A,N/A,2024-08-09
ORD-000236,2024-08-09,2024-08-09 07:12:29,C01646,In-Store,ST-004,Completed,Cash,,1,1,12.99,0.65,12.34,0.0,1.02,13.36,USD,N/A,N/A,N/A,2024-08-09
ORD-000237,2024-08-09,2024-08-09 15:58:06,C01617,Online,ST-999,Completed,Credit Card,,1,1,12.99,0.39,12.6,4.99,1.04,18.63,USD,Columbus,OH,43215,2024-08-10
ORD-000238,2024-08-09,2024-08-09 08:22:54,C01421,Online,ST-999,Completed,Credit Card,,1,1,127.99,25.6,102.39,0.0,8.45,110.84,USD,Austin,TX,78701,2024-08-11
ORD-000239,2024-08-09,2024-08-09 13:48:43,C02669,In-Store,ST-007,Completed,Apple Pay,,1,1,186.99,14.96,172.03,0.0,14.19,186.22,USD,N/A,N/A,N/A,2024-08-09
ORD-000240,2024-08-09,2024-08-09 17:32:04,C01691,Online,ST-999,Completed,Credit Card,,1,3,170.97,8.55,162.42,0.0,13.4,175.82,USD,Seattle,WA,98101,2024-08-12
ORD-000241,2024-08-09,2024-08-09 18:49:20,C00890,Online,ST-999,Completed,Debit Card,,2,2,98.98,4.95,94.03,0.0,7.76,101.79,USD,San Jose,CA,95113,2024-08-13
ORD-000242,2024-08-09,2024-08-09 09:34:40,C02400,Online,ST-999,Completed,Credit Card,,1,2,111.98,16.8,95.18,0.0,7.85,103.03,USD,Seattle,WA,98101,2024-08-10
ORD-000243,2024-08-09,2024-08-09 07:30:43,C01741,Online,ST-999,Completed,Credit Card,,1,1,7.99,0.0,7.99,9.99,0.66,18.64,USD,Austin,TX,78701,2024-08-12
ORD-000244,2024-08-09,2024-08-09 17:46:09,C02355,Online,ST-999,Completed,Credit Card,,3,4,446.96,0.0,446.96,0.0,36.87,483.83,USD,Los Angeles,CA,90012,2024-08-12
ORD-000245,2024-08-09,2024-08-09 19:18:38,C00274,In-Store,ST-008,Completed,Credit Card,,1,1,44.99,3.6,41.39,0.0,3.41,44.8,USD,N/A,N/A,N/A,2024-08-09
ORD-000246,2024-08-09,2024-08-09 10:26:26,C01004,In-Store,ST-011,Completed,Debit Card,,2,4,381.96,41.0,340.96,0.0,28.13,369.09,USD,N/A,N/A,N/A,2024-08-09
ORD-000247,2024-08-09,2024-08-09 08:43:19,C02284,Online,ST-999,Completed,Gift Card,,2,2,96.98,2.91,94.07,0.0,7.76,101.83,USD,Chicago,IL,60601,2024-08-11
ORD-000248,2024-08-09,2024-08-09 06:27:19,C01917,Online,ST-999,Completed,Credit Card,,2,2,127.98,20.24,107.74,0.0,8.89,116.63,USD,Los Angeles,CA,90012,2024-08-13
ORD-000249,2024-08-09,2024-08-09 17:08:05,C02562,In-Store,ST-002,Completed,Debit Card,,1,1,67.99,0.0,67.99,0.0,5.61,73.6,USD,N/A,N/A,N/A,2024-08-09
ORD-000250,2024-08-09,2024-08-09 17:05:44,C02344,In-Store,ST-011,Completed,Debit Card,,2,3,320.97,16.75,304.22,0.0,25.1,329.32,USD,N/A,N/A,N/A,2024-08-09
ORD-000251,2024-08-09,2024-08-09 12:40:47,C02258,In-Store,ST-003,Completed,Debit Card,,1,1,318.99,0.0,318.99,0.0,26.32,345.31,USD,N/A,N/A,N/A,2024-08-09
ORD-000252,2024-08-09,2024-08-09 18:27:55,C02865,Online,ST-999,Completed,PayPal,,1,1,110.99,8.88,102.11,0.0,8.42,110.53,USD,San Jose,CA,95113,2024-08-11
ORD-000253,2024-08-09,2024-08-09 09:21:55,C00878,Online,ST-999,Completed,Credit Card,,1,3,173.97,8.7,165.27,0.0,13.63,178.9,USD,Atlanta,GA,30303,2024-08-13
ORD-000254,2024-08-09,2024-08-09 19:41:38,C00878,Online,ST-999,Completed,Credit Card,,2,2,86.98,7.15,79.83,0.0,6.59,86.42,USD,Atlanta,GA,30303,2024-08-13
ORD-000255,2024-08-09,2024-08-09 09:24:44,C01876,Online,ST-999,Completed,Debit Card,,2,3,403.97,19.7,384.27,0.0,31.7,415.97,USD,Phoenix,AZ,85004,2024-08-10
ORD-000256,2024-08-09,2024-08-09 17:36:59,C02230,Online,ST-999,Completed,PayPal,,1,2,15.98,3.2,12.78,6.99,1.05,20.82,USD,Atlanta,GA,30303,2024-08-12
ORD-000257,2024-08-09,2024-08-09 14:16:20,C01865,Online,ST-999,Completed,Credit Card,,2,2,101.98,3.06,98.92,0.0,8.16,107.08,USD,Minneapolis,MN,55401,2024-08-13
ORD-000258,2024-08-09,2024-08-09 14:04:05,C00751,Online,ST-999,Completed,Debit Card,,1,1,24.99,1.25,23.74,4.99,1.96,30.69,USD,Austin,TX,78701,2024-08-12
ORD-000259,2024-08-09,2024-08-09 09:23:51,C00968,Online,ST-999,Completed,Apple Pay,,3,4,296.96,59.31,237.65,0.0,19.61,257.26,USD,Portland,OR,97205,2024-08-10
ORD-000260,2024-08-09,2024-08-09 17:41:17,C01622,Online,ST-999,Completed,Credit Card,,1,3,80.97,2.43,78.54,0.0,6.48,85.02,USD,Portland,OR,97205,2024-08-12
ORD-000261,2024-08-09,2024-08-09 19:29:41,C02194,Online,ST-999,Completed,PayPal,,1,1,10.99,0.33,10.66,6.99,0.88,18.53,USD,New York,NY,10007,2024-08-13
ORD-000262,2024-08-10,2024-08-10 18:11:05,C01605,Online,ST-999,Completed,PayPal,,1,3,338.97,27.12,311.85,0.0,25.73,337.58,USD,Portland,OR,97205,2024-08-15
ORD-000263,2024-08-10,2024-08-10 12:20:18,C01799,Online,ST-999,Completed,Credit Card,,2,3,261.97,40.29,221.68,0.0,18.29,239.97,USD,Chicago,IL,60601,2024-08-14
ORD-000264,2024-08-10,2024-08-10 02:43:47,C02195,In-Store,ST-010,Completed,Debit Card,,1,1,112.99,0.0,112.99,0.0,9.32,122.31,USD,N/A,N/A,N/A,2024-08-10
ORD-000265,2024-08-10,2024-08-10 05:07:44,C00156,Online,ST-999,Completed,Credit Card,,1,1,41.99,1.26,40.73,9.99,3.36,54.08,USD,Seattle,WA,98101,2024-08-17
ORD-000266,2024-08-10,2024-08-10 12:44:54,C00114,In-Store,ST-004,Completed,Apple Pay,,2,2,116.98,18.11,98.87,0.0,8.16,107.03,USD,N/A,N/A,N/A,2024-08-10
ORD-000267,2024-08-10,2024-08-10 11:13:56,C02760,Online,ST-999,Completed,Debit Card,,2,4,57.96,5.45,52.51,6.99,4.33,63.83,USD,San Jose,CA,95113,2024-08-11
ORD-000268,2024-08-10,2024-08-10 12:40:41,C01796,Online,ST-999,Completed,Credit Card,,1,1,318.99,15.95,303.04,0.0,25.0,328.04,USD,Chicago,IL,60601,2024-08-14
ORD-000269,2024-08-10,2024-08-10 05:02:33,C01771,In-Store,ST-003,Completed,Credit Card,,2,2,104.98,24.65,80.33,0.0,6.63,86.96,USD,N/A,N/A,N/A,2024-08-10
ORD-000270,2024-08-10,2024-08-10 07:10:06,C01882,In-Store,ST-007,Completed,Credit Card,,5,6,195.94,22.43,173.51,0.0,14.31,187.82,USD,N/A,N/A,N/A,2024-08-10
ORD-000271,2024-08-10,2024-08-10 18:27:37,C00764,Online,ST-999,Completed,Apple Pay,,2,3,112.97,15.15,97.82,0.0,8.07,105.89,USD,New York,NY,10007,2024-08-12
ORD-000272,2024-08-10,2024-08-10 08:00:24,C02648,Online,ST-999,Completed,PayPal,,2,2,145.98,10.03,135.95,0.0,11.22,147.17,USD,Minneapolis,MN,55401,2024-08-17
ORD-000273,2024-08-10,2024-08-10 08:52:01,C00442,Online,ST-999,Completed,PayPal,,1,2,63.98,1.92,62.06,9.99,5.12,77.17,USD,Philadelphia,PA,19106,2024-08-15
ORD-000274,2024-08-10,2024-08-10 15:22:15,C00373,Online,ST-999,Completed,Credit Card,,2,2,306.98,64.01,242.97,0.0,20.05,263.02,USD,Columbus,OH,43215,2024-08-13
ORD-000275,2024-08-10,2024-08-10 07:26:24,C01722,Online,ST-999,Completed,Credit Card,,3,5,841.95,71.56,770.39,0.0,63.56,833.95,USD,Denver,CO,80202,2024-08-11
